[1772126883824] ID:0x6a4 DLC:64 DATA:00 00 20 a6 f0 25 8b af 61 62 7e 33 26 f4 d4 cc 74 a5 dd 51 9a f1 05 2c 8b 80 fc f5 9a 59 4f 79 b9 1d f2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883825] ID:0x314 DLC:64 DATA:00 00 20 1d 87 8d 15 22 7e 41 2a 44 ee 0f f8 31 3a c0 39 1f 57 a8 a3 3d b1 4b 2e fc 3b 9e 78 88 b4 7e 2f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883825] ID:0x3a4 DLC:64 DATA:00 00 20 47 9c a3 9f 0a 15 2d 47 56 a9 ae 33 73 44 80 e6 5d 53 ae 5b 01 fc bf 3d 0d df c2 68 af e9 07 d1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883825] ID:0x414 DLC:64 DATA:00 00 20 b9 79 1e d8 eb 29 43 dc e5 94 bb 98 b5 6e 9d 65 7d 8f a0 82 eb bd e2 5f a4 d4 18 78 f1 28 9a f6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883825] ID:0x4a4 DLC:64 DATA:00 00 20 3d da cc 3b 6d 73 69 79 34 a1 b6 33 b8 f2 9a 95 f8 23 6c 2d 62 e1 1f fe 26 39 17 13 1e d1 66 33 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883825] ID:0x604 DLC:64 DATA:00 00 20 69 b5 f0 e8 b3 36 78 1b e1 ed ed 8a 15 01 2c a6 f9 c9 a7 25 13 3e 48 71 ed 8c e1 6c e9 b2 eb 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883825] ID:0x404 DLC:64 DATA:00 00 20 f4 30 70 6c 7a 7f 4c 59 07 33 d9 c2 a9 2e 8f bb ca a8 d0 b6 e4 11 4a 84 9a 2f a0 bf ea 0d 30 82 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883846] ID:0x204 DLC:64 DATA:00 00 20 36 3d 39 88 29 43 06 ea 9f 24 86 d0 be 1b f4 b5 3e df de 67 18 91 d2 08 35 ef d8 4d c6 82 f0 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883897] ID:0x204 DLC:64 DATA:00 00 20 38 db ed 57 99 59 81 85 82 b0 56 52 2a cc d1 7e 3f cf ec c4 83 48 9d ac 80 28 a4 99 4f e4 81 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883948] ID:0x204 DLC:64 DATA:00 00 20 82 18 f7 07 9a 6f 7d fe c9 46 fe f1 64 5f f2 ec 86 d9 49 aa 5e 85 a3 e7 c6 8c e4 d5 ad 21 a8 d7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126883998] ID:0x204 DLC:64 DATA:00 00 20 f9 df 52 3d 58 ac 31 fc 22 46 6e 48 dd 39 23 76 41 26 ae 27 40 13 6a fa 5a c6 14 b4 31 41 66 f7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884024] ID:0x304 DLC:64 DATA:00 00 20 df a2 de 6e d8 93 f9 a5 51 d1 4a 31 51 c0 83 91 d9 87 53 97 dd 45 d8 34 79 7a a0 e7 67 df b1 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x504 DLC:64 DATA:00 00 20 e0 fa 2c cd e0 1c 2b 73 6c d9 e7 4a d1 99 94 4e 74 bf b0 d2 95 1f 4b b0 c4 b8 e7 3e 09 55 a3 cd 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x614 DLC:64 DATA:00 00 20 0e f3 5d 4b 1d f1 d1 ff 6a 80 12 c1 c5 56 1b 59 99 16 71 98 0a b1 69 23 09 1e a5 d8 14 b7 73 9c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x6a4 DLC:64 DATA:00 00 20 68 c2 88 53 86 36 cb 52 0c 7a 2a f2 9a 4a 41 d5 6d 0a 18 98 28 73 04 5d 6c 9c ab c9 20 bd fa 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x4a4 DLC:64 DATA:00 00 20 70 d0 78 a1 f4 fe 0d d3 60 c4 71 2a 60 a2 bb ef 0c 7a a4 52 1b fd b2 85 2f d8 60 97 08 dc fe b9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x414 DLC:64 DATA:00 00 20 65 cd bf 0c 58 d8 52 95 24 df e1 c6 7a 5f d8 91 4c 19 6e 30 4f 4e a0 8d 91 15 98 ac 01 f2 98 cb 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x3a4 DLC:64 DATA:00 00 20 27 2b a2 2b 60 0f 60 c9 4c cc 5b 0e 92 c0 58 cf a7 37 63 4b fd 2a 2a 9b 4c a6 8d 6a 60 c5 61 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x604 DLC:64 DATA:00 00 20 41 02 12 a2 cc 14 7b a7 9e 1f 55 82 dd 9c 68 37 ff 97 f5 ff 47 d7 7e 7d 63 a3 ab 31 fb 89 c6 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x404 DLC:64 DATA:00 00 20 17 18 c5 a9 bb 8b f8 30 4c 28 81 cf 3d 42 5d 7f 3b 05 69 ed f0 7e a1 33 a5 2a 86 57 a5 dd fe 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884025] ID:0x314 DLC:64 DATA:00 00 20 e1 7b 91 74 7b fd eb 93 7c 01 4d 09 79 de 94 c6 39 d8 04 d1 f3 38 f1 d8 82 7c 19 ab 93 13 94 3e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884049] ID:0x204 DLC:64 DATA:00 00 20 90 a7 99 92 cc 82 62 91 01 9c 2a 50 db b6 02 38 34 0a b6 6a c7 fb 89 f1 86 04 41 08 dc 9f a3 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884100] ID:0x204 DLC:64 DATA:00 00 20 1f 54 2f 45 2d 50 9d 8f e7 97 9e 64 e3 70 e5 55 a6 59 10 12 c8 9d 4e 08 a5 19 1e 82 d4 1b b9 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884150] ID:0x204 DLC:64 DATA:00 00 20 3f 24 c6 c5 aa 2c 5e 21 de be f9 57 c9 a4 8c 33 da ab 35 46 2b 59 16 74 9e 8b 28 df 83 e0 d6 fb 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884201] ID:0x204 DLC:64 DATA:00 00 20 4e f6 fa 7f 04 1b ba 94 f0 27 97 ac 4e 02 9f 68 a1 5c 19 59 57 0e ea cb e9 04 7b 72 88 b5 61 4b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x304 DLC:64 DATA:00 00 20 02 a6 2b e3 67 c7 50 82 3c 4a 44 d9 f9 39 e0 97 f3 b1 83 55 17 b5 ba 02 69 64 6e af b0 2b 7f d0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x414 DLC:64 DATA:00 00 20 97 b0 e0 d5 e3 be e6 9d fa 00 fb 23 d5 fd 24 71 af 4e b5 ba 73 da c4 55 9c ab 01 9d 6b 3e be b9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x614 DLC:64 DATA:00 00 20 c0 a6 6b 0e 42 0a bf 83 c5 48 91 ca 04 41 35 dd 37 9a eb e3 ea 61 d3 01 62 d0 03 9c be 8d c7 e6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x3a4 DLC:64 DATA:00 00 20 df da 90 9f d4 94 13 d7 b5 41 36 41 c7 98 46 7e 4e 10 2b 7e ea 45 65 73 a8 1e 4c 42 1b 67 92 a4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x504 DLC:64 DATA:00 00 20 56 27 f3 f8 9a d5 0d 73 e5 92 f1 df e2 b1 a9 2a 85 02 65 fa 37 f1 3f f4 cd ec 5a 14 c0 bd e2 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x4a4 DLC:64 DATA:00 00 20 7b 0b 40 dc f2 5b 5c c4 98 aa 53 2d 4a 83 1d f6 60 d1 18 44 e5 21 84 80 c1 f4 d0 db 9e 49 be 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x6a4 DLC:64 DATA:00 00 20 d5 74 ca 61 a2 0b 2d f1 c4 f8 e7 a8 a4 e1 56 cb df 77 a0 2f e6 bd 1d f3 d8 18 39 1b da 6a 37 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x314 DLC:64 DATA:00 00 20 a8 20 d8 7a 2d 4f 2b 16 2f a1 7c 17 7a 74 4d b7 69 25 e2 7f 0c 5e 63 9d 1c 31 ee ab b6 34 0d e7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x404 DLC:64 DATA:00 00 20 c7 af 48 43 5a 6f 75 16 f2 2c 48 d0 69 af d6 5e 70 e2 d9 71 51 d7 fc 53 3a e7 c2 a9 87 30 11 75 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884225] ID:0x604 DLC:64 DATA:00 00 20 b7 01 27 8b 93 68 92 4c f7 de 44 a5 09 d5 6b f4 36 40 86 b1 a3 65 39 5c 2a 30 d9 be fa 79 d2 de 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884253] ID:0x204 DLC:64 DATA:00 00 20 9b ae 0f b5 f8 d5 f0 fc f4 5d 92 da ab 82 c3 91 07 27 fe 8e 88 49 4b c5 aa a3 54 ca d0 55 b2 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884304] ID:0x204 DLC:64 DATA:00 00 20 78 01 b8 2c 63 ee 62 07 c2 b4 8e df f6 0b b3 cb 21 12 49 b9 63 53 12 e9 d6 e6 d3 8d b9 c6 43 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884355] ID:0x204 DLC:64 DATA:00 00 20 58 62 4c 9e 18 e0 3a 61 75 d9 86 94 a1 ac 28 84 6f 9d 86 52 83 45 fd 3e e9 e8 e4 87 70 97 26 5d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884407] ID:0x204 DLC:64 DATA:00 00 20 d1 36 53 00 90 cf 4a c3 50 01 8f 38 f1 0f 65 b1 1b 53 5b 66 a0 1e 12 6e 7c 0e 70 c5 e3 b7 20 2e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884425] ID:0x304 DLC:64 DATA:00 00 20 ed 50 e3 a3 22 06 00 7c 3b aa 76 0b dd 51 54 dc a2 12 3b 18 59 ea 15 cf 04 62 14 3e 05 d2 53 c0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884426] ID:0x414 DLC:64 DATA:00 00 20 f6 1c 52 90 00 e8 54 6e bd ca 5d 8f 75 5d 56 f8 20 76 49 99 bd ec 88 2e d2 9a bd df 98 d2 b5 2e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884426] ID:0x614 DLC:64 DATA:00 00 20 93 99 c2 cc 26 f9 55 b3 30 31 a8 b9 b9 11 77 38 39 ad 08 2d bb dc dc 0d 8c de 35 0c a8 f3 30 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884428] ID:0x3a4 DLC:64 DATA:00 00 20 fa 63 50 dd c6 bd 15 5b 36 17 66 b3 6c 9a 94 f0 c8 b4 fb 5b 1c 64 56 7e 56 94 7c f2 a8 f4 a3 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884428] ID:0x404 DLC:64 DATA:00 00 20 11 28 8c 61 94 29 0c e3 18 42 2e a1 1d e8 03 e6 84 91 7f eb 50 5b a2 ce be 51 6d 6d 05 96 5c f4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884429] ID:0x604 DLC:64 DATA:00 00 20 3f cd 06 37 02 89 cc 68 00 9b 13 8e a2 e4 6c 52 4e b5 34 64 1a d4 05 d9 2d 00 bb 47 65 0a 3c 0e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884429] ID:0x4a4 DLC:64 DATA:00 00 20 0c 87 aa 98 a6 34 1a 1f d2 a8 d8 98 da 2c f5 67 7f 6d 91 c7 30 65 87 5b bf 11 90 49 88 d5 e5 6a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884430] ID:0x6a4 DLC:64 DATA:00 00 20 94 60 df 6d f3 27 1a d6 a0 50 7b 1c 0f fe 8f c1 b4 77 78 ac e4 d7 75 ea 3f 02 92 0f fc 26 6a 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884430] ID:0x314 DLC:64 DATA:00 00 20 6f 45 ce a8 2b c0 fd a3 ea eb de c6 84 6b 63 30 e9 74 bb 8b e8 72 9d 94 7c 8e a2 83 09 a2 f4 c4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884430] ID:0x504 DLC:64 DATA:00 00 20 48 84 e4 51 9f 9d e9 2a ca c3 4b 21 09 b1 fc 75 90 d9 b4 86 b8 0b fc d0 42 2c 2b 19 64 63 4c c1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884457] ID:0x204 DLC:64 DATA:00 00 20 f1 de 42 9e 25 de 17 5e 23 97 f9 d0 44 f6 71 97 aa d1 fb 04 00 4e 39 77 48 13 5f 1a f7 19 81 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884508] ID:0x204 DLC:64 DATA:00 00 20 7e 4f cc b1 11 f1 f1 0d 86 cb a5 e7 75 48 e6 8d 85 ff e5 34 32 ac 2b 4c c1 37 6d c4 0b 32 db 4a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884559] ID:0x204 DLC:64 DATA:00 00 20 f3 e0 dc e4 1a 63 43 0b 49 9a 22 bf 99 63 44 4f 16 7f 7f 5d 20 c1 46 96 00 e9 e6 0c 84 9a a6 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884609] ID:0x204 DLC:64 DATA:00 00 20 51 4b f1 2b f9 d3 02 80 44 f6 7a 52 39 10 a8 ad c0 f5 37 e7 a6 d8 2b 6d 9c 57 8f 2b b8 3b a4 d4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884625] ID:0x304 DLC:64 DATA:00 00 20 7a e4 f3 db 9a de 4d ef 06 af bf 92 08 4a dc 4e 0d cf 89 23 61 34 11 18 2b ad ef 2e eb 82 5f 1c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884625] ID:0x414 DLC:64 DATA:00 00 20 f4 5a 1d 21 e3 c3 68 96 18 6e 3b aa 7b fe d6 7c 92 63 0b a4 65 c9 3c 8f 2d e3 b0 42 07 a0 b1 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884625] ID:0x614 DLC:64 DATA:00 00 20 ab 06 36 13 bd 97 f6 4d 4c ed e5 af d0 34 40 eb 87 a4 4a d8 53 80 7a ca 30 49 06 5d b9 63 3f 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884625] ID:0x3a4 DLC:64 DATA:00 00 20 e4 ca da 47 9f 3d 70 63 22 4d 42 b4 1d 97 57 8a e7 5c 7c cf 91 a0 f0 78 71 9d 7f 68 01 c5 9b 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884626] ID:0x4a4 DLC:64 DATA:00 00 20 3a ae 57 5a 6e cd 89 e5 1f a1 81 e8 2d 8f f1 32 00 11 8b 50 42 c4 8f a9 42 9c 91 45 8c 02 87 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884626] ID:0x6a4 DLC:64 DATA:00 00 20 66 95 35 e4 05 d2 b1 4c 45 b9 2c 47 8b b5 37 03 c7 a0 d8 73 1b 81 d2 90 16 73 dd bb 12 b8 c8 15 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884626] ID:0x404 DLC:64 DATA:00 00 20 fe 7f 30 c3 f4 d5 f7 3a 16 cd 4a 57 3d 3e 46 20 ff a1 a7 6c 27 82 6f 50 e7 f0 48 a6 b5 4c 72 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884626] ID:0x604 DLC:64 DATA:00 00 20 3e 4b 89 88 86 c1 44 f5 a5 a0 66 c5 2c f1 6f 7d 88 19 2c 01 10 9c 54 e8 67 d9 11 a4 0e 4c 80 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884626] ID:0x314 DLC:64 DATA:00 00 20 ea e5 37 43 45 74 2a 99 a0 a4 d6 bb 8c 28 12 4d 63 a0 f7 cb 23 1b 6c 7b f7 f7 f6 63 e1 03 a4 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884627] ID:0x504 DLC:64 DATA:00 00 20 a1 85 18 a6 18 cc f2 21 49 9b a9 c0 82 fd b5 dd 73 53 50 7f 59 ac b9 b7 a2 a4 7a 2d c3 03 62 3f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884659] ID:0x204 DLC:64 DATA:00 00 20 ed af 1e 04 fa 06 a0 fa 6e 20 f3 34 02 40 ea b4 76 38 6e a6 71 2c f4 c5 b1 54 bf 98 d4 08 95 dc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884711] ID:0x204 DLC:64 DATA:00 00 20 d2 02 55 78 78 70 56 52 1d 49 b5 a3 34 2e 51 08 58 60 17 4a 45 60 8f c5 cd a9 f7 df 11 2f 8e 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884761] ID:0x204 DLC:64 DATA:00 00 20 b4 91 a5 4e 33 8d 26 7a d7 4a 5c df 93 16 5a 0c 2f cf a2 5c 85 80 9b 09 0b 48 c3 9e f3 b3 be 81 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884812] ID:0x204 DLC:64 DATA:00 00 20 5e c9 46 69 58 e6 1a 6d 08 34 a1 83 44 f1 5b 7d e9 97 30 6d 35 0d 98 75 b7 cf ac 0b c5 39 ad 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884825] ID:0x304 DLC:64 DATA:00 00 20 3b 65 b2 30 62 da 43 fc 98 9c 6c 8e e2 a3 bf 98 77 93 51 67 01 75 d1 4e 3a 52 90 da 94 a7 9b 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x614 DLC:64 DATA:00 00 20 5f 59 44 a1 22 ca 6f 90 fe a5 6a 8d 88 a0 e3 0a 65 f3 4f 8b be 36 a9 bc df 03 68 ff c1 4d d0 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x3a4 DLC:64 DATA:00 00 20 8c f6 fa f9 ed 7a a9 ee 83 f8 b5 8b 53 02 21 46 aa 11 8a e7 3a 7d af 47 26 5c ab 21 4b 5e bc 51 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x414 DLC:64 DATA:00 00 20 6c 4f ce 4b a4 a1 93 4c 89 c8 21 13 9b ab 72 18 b8 e6 ea 4d bf 03 af a8 67 a0 2d af 16 5f 48 6c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x6a4 DLC:64 DATA:00 00 20 34 90 9b cc 81 96 0b 03 ad ed db 21 69 eb d2 48 96 ba ab ff 8f 20 fd 71 d0 e4 e0 7f e4 65 aa 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x314 DLC:64 DATA:00 00 20 ef 03 4c 43 5a ab 3c 75 0c e9 a2 57 dd 62 45 46 c7 d3 9b fc 1c 6b c5 ad 92 4e 71 f5 a9 24 28 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x4a4 DLC:64 DATA:00 00 20 6e 8f b7 37 8a 8e f2 a7 60 4b 50 2f 7c d0 8f 13 e6 6c e1 9e 7c d3 45 46 06 38 8d c0 5f 14 ed 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884826] ID:0x604 DLC:64 DATA:00 00 20 0c 8d 17 27 26 c1 02 67 38 dd 17 eb 15 ff 6b d7 69 be 29 03 29 11 78 37 a7 01 35 a5 0c 70 c4 b9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884827] ID:0x404 DLC:64 DATA:00 00 20 5c c6 f3 4f ec f3 6f 02 ca 0b 5a 49 82 d2 c1 f2 c6 8b f4 96 70 a1 c7 1e eb b1 ff 6b d9 7a 51 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884827] ID:0x504 DLC:64 DATA:00 00 20 0b 94 5f 9f 00 aa 77 f5 54 7e 1c f2 9f a6 c0 4c dc 4d 34 43 72 e2 91 f9 73 2f 95 54 f2 1d e2 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884863] ID:0x204 DLC:64 DATA:00 00 20 46 d3 fe 0b 0b a5 c7 0f 14 58 6d 62 12 2a 6e 5d 63 c3 ec 7c 36 f4 ab ba 7d a8 63 82 b3 0c 66 e5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884915] ID:0x204 DLC:64 DATA:00 00 20 65 c9 a1 99 d6 98 c5 d5 c9 b8 49 1d 55 1a b5 ef a0 e5 87 aa ae c9 36 16 d6 63 e3 d6 09 65 07 c0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126884966] ID:0x204 DLC:64 DATA:00 00 20 f9 f4 2a 59 12 78 48 5c c2 1c 73 b9 8c ce 5a f0 65 f4 db 13 db ea 4c 03 b4 97 b3 22 f8 06 b0 1c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126885016] ID:0x204 DLC:64 DATA:00 00 20 b7 1e d0 84 75 29 ae f9 b2 c3 db 45 c4 e4 f4 3f 1d 41 aa 47 38 74 3d 6a 72 43 fe 4c c6 4f fa 7a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126885027] ID:0x614 DLC:64 DATA:00 00 20 98 c9 f7 e3 6a 70 8d ac 19 8a a8 4f 8e 14 7c 37 8f 37 03 f7 7f d3 f1 e3 04 16 8c 21 7f 8e 36 d5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126885027] ID:0x304 DLC:64 DATA:00 00 20 eb ae 8a 7d 06 55 37 8a 5d f8 29 1b 3f 15 9f 00 99 99 26 ce 0b 6b 78 9a 68 23 7d 95 68 7c b0 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
